filename,path,modality,channel,emotion_id,emotion,intensity,statement_id,statement,repetition,actor_id,gender
03-01-03-02-01-02-22.wav,data\Actor_22\03-01-03-02-01-02-22.wav,03,01,03,happy,strong,01,Kids are talking by the door,02,22,female
03-01-03-02-02-01-22.wav,data\Actor_22\03-01-03-02-02-01-22.wav,03,01,03,happy,strong,02,Dogs are sitting by the door,01,22,female
03-01-03-02-02-02-22.wav,data\Actor_22\03-01-03-02-02-02-22.wav,03,01,03,happy,strong,02,Dogs are sitting by the door,02,22,female
03-01-04-01-01-01-22.wav,data\Actor_22\03-01-04-01-01-01-22.wav,03,01,04,sad,normal,01,Kids are talking by the door,01,22,female
03-01-04-01-01-02-22.wav,data\Actor_22\03-01-04-01-01-02-22.wav,03,01,04,sad,normal,01,Kids are talking by the door,02,22,female
03-01-04-01-02-01-22.wav,data\Actor_22\03-01-04-01-02-01-22.wav,03,01,04,sad,normal,02,Dogs are sitting by the door,01,22,female
03-01-04-01-02-02-22.wav,data\Actor_22\03-01-04-01-02-02-22.wav,03,01,04,sad,normal,02,Dogs are sitting by the door,02,22,female
03-01-04-02-01-01-22.wav,data\Actor_22\03-01-04-02-01-01-22.wav,03,01,04,sad,strong,01,Kids are talking by the door,01,22,female
03-01-04-02-01-02-22.wav,data\Actor_22\03-01-04-02-01-02-22.wav,03,01,04,sad,strong,01,Kids are talking by the door,02,22,female
03-01-04-02-02-01-22.wav,data\Actor_22\03-01-04-02-02-01-22.wav,03,01,04,sad,strong,02,Dogs are sitting by the door,01,22,female
03-01-04-02-02-02-22.wav,data\Actor_22\03-01-04-02-02-02-22.wav,03,01,04,sad,strong,02,Dogs are sitting by the door,02,22,female
03-01-05-01-01-01-22.wav,data\Actor_22\03-01-05-01-01-01-22.wav,03,01,05,angry,normal,01,Kids are talking by the door,01,22,female
03-01-05-01-01-02-22.wav,data\Actor_22\03-01-05-01-01-02-22.wav,03,01,05,angry,normal,01,Kids are talking by the door,02,22,female
03-01-05-01-02-01-22.wav,data\Actor_22\03-01-05-01-02-01-22.wav,03,01,05,angry,normal,02,Dogs are sitting by the door,01,22,female
03-01-05-01-02-02-22.wav,data\Actor_22\03-01-05-01-02-02-22.wav,03,01,05,angry,normal,02,Dogs are sitting by the door,02,22,female
03-01-05-02-01-01-22.wav,data\Actor_22\03-01-05-02-01-01-22.wav,03,01,05,angry,strong,01,Kids are talking by the door,01,22,female
03-01-05-02-01-02-22.wav,data\Actor_22\03-01-05-02-01-02-22.wav,03,01,05,angry,strong,01,Kids are talking by the door,02,22,female
03-01-05-02-02-01-22.wav,data\Actor_22\03-01-05-02-02-01-22.wav,03,01,05,angry,strong,02,Dogs are sitting by the door,01,22,female
03-01-05-02-02-02-22.wav,data\Actor_22\03-01-05-02-02-02-22.wav,03,01,05,angry,strong,02,Dogs are sitting by the door,02,22,female
03-01-06-01-01-01-22.wav,data\Actor_22\03-01-06-01-01-01-22.wav,03,01,06,fearful,normal,01,Kids are talking by the door,01,22,female
03-01-06-01-01-02-22.wav,data\Actor_22\03-01-06-01-01-02-22.wav,03,01,06,fearful,normal,01,Kids are talking by the door,02,22,female
03-01-06-01-02-01-22.wav,data\Actor_22\03-01-06-01-02-01-22.wav,03,01,06,fearful,normal,02,Dogs are sitting by the door,01,22,female
03-01-06-01-02-02-22.wav,data\Actor_22\03-01-06-01-02-02-22.wav,03,01,06,fearful,normal,02,Dogs are sitting by the door,02,22,female
03-01-06-02-01-01-22.wav,data\Actor_22\03-01-06-02-01-01-22.wav,03,01,06,fearful,strong,01,Kids are talking by the door,01,22,female
03-01-06-02-01-02-22.wav,data\Actor_22\03-01-06-02-01-02-22.wav,03,01,06,fearful,strong,01,Kids are talking by the door,02,22,female
03-01-06-02-02-01-22.wav,data\Actor_22\03-01-06-02-02-01-22.wav,03,01,06,fearful,strong,02,Dogs are sitting by the door,01,22,female
03-01-06-02-02-02-22.wav,data\Actor_22\03-01-06-02-02-02-22.wav,03,01,06,fearful,strong,02,Dogs are sitting by the door,02,22,female
03-01-07-01-01-01-22.wav,data\Actor_22\03-01-07-01-01-01-22.wav,03,01,07,disgust,normal,01,Kids are talking by the door,01,22,female
03-01-07-01-01-02-22.wav,data\Actor_22\03-01-07-01-01-02-22.wav,03,01,07,disgust,normal,01,Kids are talking by the door,02,22,female
03-01-07-01-02-01-22.wav,data\Actor_22\03-01-07-01-02-01-22.wav,03,01,07,disgust,normal,02,Dogs are sitting by the door,01,22,female
03-01-07-01-02-02-22.wav,data\Actor_22\03-01-07-01-02-02-22.wav,03,01,07,disgust,normal,02,Dogs are sitting by the door,02,22,female
03-01-07-02-01-01-22.wav,data\Actor_22\03-01-07-02-01-01-22.wav,03,01,07,disgust,strong,01,Kids are talking by the door,01,22,female
03-01-07-02-01-02-22.wav,data\Actor_22\03-01-07-02-01-02-22.wav,03,01,07,disgust,strong,01,Kids are talking by the door,02,22,female
03-01-07-02-02-01-22.wav,data\Actor_22\03-01-07-02-02-01-22.wav,03,01,07,disgust,strong,02,Dogs are sitting by the door,01,22,female
03-01-07-02-02-02-22.wav,data\Actor_22\03-01-07-02-02-02-22.wav,03,01,07,disgust,strong,02,Dogs are sitting by the door,02,22,female
03-01-08-01-01-01-22.wav,data\Actor_22\03-01-08-01-01-01-22.wav,03,01,08,surprised,normal,01,Kids are talking by the door,01,22,female
03-01-08-01-01-02-22.wav,data\Actor_22\03-01-08-01-01-02-22.wav,03,01,08,surprised,normal,01,Kids are talking by the door,02,22,female
03-01-08-01-02-01-22.wav,data\Actor_22\03-01-08-01-02-01-22.wav,03,01,08,surprised,normal,02,Dogs are sitting by the door,01,22,female
03-01-08-01-02-02-22.wav,data\Actor_22\03-01-08-01-02-02-22.wav,03,01,08,surprised,normal,02,Dogs are sitting by the door,02,22,female
03-01-08-02-01-01-22.wav,data\Actor_22\03-01-08-02-01-01-22.wav,03,01,08,surprised,strong,01,Kids are talking by the door,01,22,female
03-01-08-02-01-02-22.wav,data\Actor_22\03-01-08-02-01-02-22.wav,03,01,08,surprised,strong,01,Kids are talking by the door,02,22,female
03-01-08-02-02-01-22.wav,data\Actor_22\03-01-08-02-02-01-22.wav,03,01,08,surprised,strong,02,Dogs are sitting by the door,01,22,female
03-01-08-02-02-02-22.wav,data\Actor_22\03-01-08-02-02-02-22.wav,03,01,08,surprised,strong,02,Dogs are sitting by the door,02,22,female
03-01-01-01-01-01-23.wav,data\Actor_23\03-01-01-01-01-01-23.wav,03,01,01,neutral,normal,01,Kids are talking by the door,01,23,male
03-01-01-01-01-02-23.wav,data\Actor_23\03-01-01-01-01-02-23.wav,03,01,01,neutral,normal,01,Kids are talking by the door,02,23,male
03-01-01-01-02-01-23.wav,data\Actor_23\03-01-01-01-02-01-23.wav,03,01,01,neutral,normal,02,Dogs are sitting by the door,01,23,male
03-01-01-01-02-02-23.wav,data\Actor_23\03-01-01-01-02-02-23.wav,03,01,01,neutral,normal,02,Dogs are sitting by the door,02,23,male
03-01-02-01-01-01-23.wav,data\Actor_23\03-01-02-01-01-01-23.wav,03,01,02,calm,normal,01,Kids are talking by the door,01,23,male
03-01-02-01-01-02-23.wav,data\Actor_23\03-01-02-01-01-02-23.wav,03,01,02,calm,normal,01,Kids are talking by the door,02,23,male
03-01-02-01-02-01-23.wav,data\Actor_23\03-01-02-01-02-01-23.wav,03,01,02,calm,normal,02,Dogs are sitting by the door,01,23,male
03-01-02-01-02-02-23.wav,data\Actor_23\03-01-02-01-02-02-23.wav,03,01,02,calm,normal,02,Dogs are sitting by the door,02,23,male
03-01-02-02-01-01-23.wav,data\Actor_23\03-01-02-02-01-01-23.wav,03,01,02,calm,strong,01,Kids are talking by the door,01,23,male
03-01-02-02-01-02-23.wav,data\Actor_23\03-01-02-02-01-02-23.wav,03,01,02,calm,strong,01,Kids are talking by the door,02,23,male
03-01-02-02-02-01-23.wav,data\Actor_23\03-01-02-02-02-01-23.wav,03,01,02,calm,strong,02,Dogs are sitting by the door,01,23,male
03-01-02-02-02-02-23.wav,data\Actor_23\03-01-02-02-02-02-23.wav,03,01,02,calm,strong,02,Dogs are sitting by the door,02,23,male
03-01-03-01-01-01-23.wav,data\Actor_23\03-01-03-01-01-01-23.wav,03,01,03,happy,normal,01,Kids are talking by the door,01,23,male
03-01-03-01-01-02-23.wav,data\Actor_23\03-01-03-01-01-02-23.wav,03,01,03,happy,normal,01,Kids are talking by the door,02,23,male
03-01-03-01-02-01-23.wav,data\Actor_23\03-01-03-01-02-01-23.wav,03,01,03,happy,normal,02,Dogs are sitting by the door,01,23,male
03-01-03-01-02-02-23.wav,data\Actor_23\03-01-03-01-02-02-23.wav,03,01,03,happy,normal,02,Dogs are sitting by the door,02,23,male
03-01-03-02-01-01-23.wav,data\Actor_23\03-01-03-02-01-01-23.wav,03,01,03,happy,strong,01,Kids are talking by the door,01,23,male
03-01-03-02-01-02-23.wav,data\Actor_23\03-01-03-02-01-02-23.wav,03,01,03,happy,strong,01,Kids are talking by the door,02,23,male
03-01-03-02-02-01-23.wav,data\Actor_23\03-01-03-02-02-01-23.wav,03,01,03,happy,strong,02,Dogs are sitting by the door,01,23,male
03-01-03-02-02-02-23.wav,data\Actor_23\03-01-03-02-02-02-23.wav,03,01,03,happy,strong,02,Dogs are sitting by the door,02,23,male
03-01-04-01-01-01-23.wav,data\Actor_23\03-01-04-01-01-01-23.wav,03,01,04,sad,normal,01,Kids are talking by the door,01,23,male
03-01-04-01-01-02-23.wav,data\Actor_23\03-01-04-01-01-02-23.wav,03,01,04,sad,normal,01,Kids are talking by the door,02,23,male
03-01-04-01-02-01-23.wav,data\Actor_23\03-01-04-01-02-01-23.wav,03,01,04,sad,normal,02,Dogs are sitting by the door,01,23,male
03-01-04-01-02-02-23.wav,data\Actor_23\03-01-04-01-02-02-23.wav,03,01,04,sad,normal,02,Dogs are sitting by the door,02,23,male
03-01-04-02-01-01-23.wav,data\Actor_23\03-01-04-02-01-01-23.wav,03,01,04,sad,strong,01,Kids are talking by the door,01,23,male
03-01-04-02-01-02-23.wav,data\Actor_23\03-01-04-02-01-02-23.wav,03,01,04,sad,strong,01,Kids are talking by the door,02,23,male
03-01-04-02-02-01-23.wav,data\Actor_23\03-01-04-02-02-01-23.wav,03,01,04,sad,strong,02,Dogs are sitting by the door,01,23,male
03-01-04-02-02-02-23.wav,data\Actor_23\03-01-04-02-02-02-23.wav,03,01,04,sad,strong,02,Dogs are sitting by the door,02,23,male
03-01-05-01-01-01-23.wav,data\Actor_23\03-01-05-01-01-01-23.wav,03,01,05,angry,normal,01,Kids are talking by the door,01,23,male
03-01-05-01-01-02-23.wav,data\Actor_23\03-01-05-01-01-02-23.wav,03,01,05,angry,normal,01,Kids are talking by the door,02,23,male
03-01-05-01-02-01-23.wav,data\Actor_23\03-01-05-01-02-01-23.wav,03,01,05,angry,normal,02,Dogs are sitting by the door,01,23,male
03-01-05-01-02-02-23.wav,data\Actor_23\03-01-05-01-02-02-23.wav,03,01,05,angry,normal,02,Dogs are sitting by the door,02,23,male
03-01-05-02-01-01-23.wav,data\Actor_23\03-01-05-02-01-01-23.wav,03,01,05,angry,strong,01,Kids are talking by the door,01,23,male
03-01-05-02-01-02-23.wav,data\Actor_23\03-01-05-02-01-02-23.wav,03,01,05,angry,strong,01,Kids are talking by the door,02,23,male
03-01-05-02-02-01-23.wav,data\Actor_23\03-01-05-02-02-01-23.wav,03,01,05,angry,strong,02,Dogs are sitting by the door,01,23,male
03-01-05-02-02-02-23.wav,data\Actor_23\03-01-05-02-02-02-23.wav,03,01,05,angry,strong,02,Dogs are sitting by the door,02,23,male
03-01-06-01-01-01-23.wav,data\Actor_23\03-01-06-01-01-01-23.wav,03,01,06,fearful,normal,01,Kids are talking by the door,01,23,male
03-01-06-01-01-02-23.wav,data\Actor_23\03-01-06-01-01-02-23.wav,03,01,06,fearful,normal,01,Kids are talking by the door,02,23,male
03-01-06-01-02-01-23.wav,data\Actor_23\03-01-06-01-02-01-23.wav,03,01,06,fearful,normal,02,Dogs are sitting by the door,01,23,male
03-01-06-01-02-02-23.wav,data\Actor_23\03-01-06-01-02-02-23.wav,03,01,06,fearful,normal,02,Dogs are sitting by the door,02,23,male
03-01-06-02-01-01-23.wav,data\Actor_23\03-01-06-02-01-01-23.wav,03,01,06,fearful,strong,01,Kids are talking by the door,01,23,male
03-01-06-02-01-02-23.wav,data\Actor_23\03-01-06-02-01-02-23.wav,03,01,06,fearful,strong,01,Kids are talking by the door,02,23,male
03-01-06-02-02-01-23.wav,data\Actor_23\03-01-06-02-02-01-23.wav,03,01,06,fearful,strong,02,Dogs are sitting by the door,01,23,male
03-01-06-02-02-02-23.wav,data\Actor_23\03-01-06-02-02-02-23.wav,03,01,06,fearful,strong,02,Dogs are sitting by the door,02,23,male
03-01-07-01-01-01-23.wav,data\Actor_23\03-01-07-01-01-01-23.wav,03,01,07,disgust,normal,01,Kids are talking by the door,01,23,male
03-01-07-01-01-02-23.wav,data\Actor_23\03-01-07-01-01-02-23.wav,03,01,07,disgust,normal,01,Kids are talking by the door,02,23,male
03-01-07-01-02-01-23.wav,data\Actor_23\03-01-07-01-02-01-23.wav,03,01,07,disgust,normal,02,Dogs are sitting by the door,01,23,male
03-01-07-01-02-02-23.wav,data\Actor_23\03-01-07-01-02-02-23.wav,03,01,07,disgust,normal,02,Dogs are sitting by the door,02,23,male
03-01-07-02-01-01-23.wav,data\Actor_23\03-01-07-02-01-01-23.wav,03,01,07,disgust,strong,01,Kids are talking by the door,01,23,male
03-01-07-02-01-02-23.wav,data\Actor_23\03-01-07-02-01-02-23.wav,03,01,07,disgust,strong,01,Kids are talking by the door,02,23,male
03-01-07-02-02-01-23.wav,data\Actor_23\03-01-07-02-02-01-23.wav,03,01,07,disgust,strong,02,Dogs are sitting by the door,01,23,male
03-01-07-02-02-02-23.wav,data\Actor_23\03-01-07-02-02-02-23.wav,03,01,07,disgust,strong,02,Dogs are sitting by the door,02,23,male
03-01-08-01-01-01-23.wav,data\Actor_23\03-01-08-01-01-01-23.wav,03,01,08,surprised,normal,01,Kids are talking by the door,01,23,male
03-01-08-01-01-02-23.wav,data\Actor_23\03-01-08-01-01-02-23.wav,03,01,08,surprised,normal,01,Kids are talking by the door,02,23,male
03-01-08-01-02-01-23.wav,data\Actor_23\03-01-08-01-02-01-23.wav,03,01,08,surprised,normal,02,Dogs are sitting by the door,01,23,male
03-01-08-01-02-02-23.wav,data\Actor_23\03-01-08-01-02-02-23.wav,03,01,08,surprised,normal,02,Dogs are sitting by the door,02,23,male
03-01-08-02-01-01-23.wav,data\Actor_23\03-01-08-02-01-01-23.wav,03,01,08,surprised,strong,01,Kids are talking by the door,01,23,male
03-01-08-02-01-02-23.wav,data\Actor_23\03-01-08-02-01-02-23.wav,03,01,08,surprised,strong,01,Kids are talking by the door,02,23,male
03-01-08-02-02-01-23.wav,data\Actor_23\03-01-08-02-02-01-23.wav,03,01,08,surprised,strong,02,Dogs are sitting by the door,01,23,male
03-01-08-02-02-02-23.wav,data\Actor_23\03-01-08-02-02-02-23.wav,03,01,08,surprised,strong,02,Dogs are sitting by the door,02,23,male
03-01-01-01-01-01-24.wav,data\Actor_24\03-01-01-01-01-01-24.wav,03,01,01,neutral,normal,01,Kids are talking by the door,01,24,female
03-01-01-01-01-02-24.wav,data\Actor_24\03-01-01-01-01-02-24.wav,03,01,01,neutral,normal,01,Kids are talking by the door,02,24,female
03-01-01-01-02-01-24.wav,data\Actor_24\03-01-01-01-02-01-24.wav,03,01,01,neutral,normal,02,Dogs are sitting by the door,01,24,female
03-01-01-01-02-02-24.wav,data\Actor_24\03-01-01-01-02-02-24.wav,03,01,01,neutral,normal,02,Dogs are sitting by the door,02,24,female
03-01-02-01-01-01-24.wav,data\Actor_24\03-01-02-01-01-01-24.wav,03,01,02,calm,normal,01,Kids are talking by the door,01,24,female
03-01-02-01-01-02-24.wav,data\Actor_24\03-01-02-01-01-02-24.wav,03,01,02,calm,normal,01,Kids are talking by the door,02,24,female
03-01-02-01-02-01-24.wav,data\Actor_24\03-01-02-01-02-01-24.wav,03,01,02,calm,normal,02,Dogs are sitting by the door,01,24,female
03-01-02-01-02-02-24.wav,data\Actor_24\03-01-02-01-02-02-24.wav,03,01,02,calm,normal,02,Dogs are sitting by the door,02,24,female
03-01-02-02-01-01-24.wav,data\Actor_24\03-01-02-02-01-01-24.wav,03,01,02,calm,strong,01,Kids are talking by the door,01,24,female
03-01-02-02-01-02-24.wav,data\Actor_24\03-01-02-02-01-02-24.wav,03,01,02,calm,strong,01,Kids are talking by the door,02,24,female
03-01-02-02-02-01-24.wav,data\Actor_24\03-01-02-02-02-01-24.wav,03,01,02,calm,strong,02,Dogs are sitting by the door,01,24,female
03-01-02-02-02-02-24.wav,data\Actor_24\03-01-02-02-02-02-24.wav,03,01,02,calm,strong,02,Dogs are sitting by the door,02,24,female
03-01-03-01-01-01-24.wav,data\Actor_24\03-01-03-01-01-01-24.wav,03,01,03,happy,normal,01,Kids are talking by the door,01,24,female
03-01-03-01-01-02-24.wav,data\Actor_24\03-01-03-01-01-02-24.wav,03,01,03,happy,normal,01,Kids are talking by the door,02,24,female
03-01-03-01-02-01-24.wav,data\Actor_24\03-01-03-01-02-01-24.wav,03,01,03,happy,normal,02,Dogs are sitting by the door,01,24,female
03-01-03-01-02-02-24.wav,data\Actor_24\03-01-03-01-02-02-24.wav,03,01,03,happy,normal,02,Dogs are sitting by the door,02,24,female
03-01-03-02-01-01-24.wav,data\Actor_24\03-01-03-02-01-01-24.wav,03,01,03,happy,strong,01,Kids are talking by the door,01,24,female
03-01-03-02-01-02-24.wav,data\Actor_24\03-01-03-02-01-02-24.wav,03,01,03,happy,strong,01,Kids are talking by the door,02,24,female
03-01-03-02-02-01-24.wav,data\Actor_24\03-01-03-02-02-01-24.wav,03,01,03,happy,strong,02,Dogs are sitting by the door,01,24,female
03-01-03-02-02-02-24.wav,data\Actor_24\03-01-03-02-02-02-24.wav,03,01,03,happy,strong,02,Dogs are sitting by the door,02,24,female
03-01-04-01-01-01-24.wav,data\Actor_24\03-01-04-01-01-01-24.wav,03,01,04,sad,normal,01,Kids are talking by the door,01,24,female
03-01-04-01-01-02-24.wav,data\Actor_24\03-01-04-01-01-02-24.wav,03,01,04,sad,normal,01,Kids are talking by the door,02,24,female
03-01-04-01-02-01-24.wav,data\Actor_24\03-01-04-01-02-01-24.wav,03,01,04,sad,normal,02,Dogs are sitting by the door,01,24,female
03-01-04-01-02-02-24.wav,data\Actor_24\03-01-04-01-02-02-24.wav,03,01,04,sad,normal,02,Dogs are sitting by the door,02,24,female
03-01-04-02-01-01-24.wav,data\Actor_24\03-01-04-02-01-01-24.wav,03,01,04,sad,strong,01,Kids are talking by the door,01,24,female
03-01-04-02-01-02-24.wav,data\Actor_24\03-01-04-02-01-02-24.wav,03,01,04,sad,strong,01,Kids are talking by the door,02,24,female
03-01-04-02-02-01-24.wav,data\Actor_24\03-01-04-02-02-01-24.wav,03,01,04,sad,strong,02,Dogs are sitting by the door,01,24,female
03-01-04-02-02-02-24.wav,data\Actor_24\03-01-04-02-02-02-24.wav,03,01,04,sad,strong,02,Dogs are sitting by the door,02,24,female
03-01-05-01-01-01-24.wav,data\Actor_24\03-01-05-01-01-01-24.wav,03,01,05,angry,normal,01,Kids are talking by the door,01,24,female
03-01-05-01-01-02-24.wav,data\Actor_24\03-01-05-01-01-02-24.wav,03,01,05,angry,normal,01,Kids are talking by the door,02,24,female
03-01-05-01-02-01-24.wav,data\Actor_24\03-01-05-01-02-01-24.wav,03,01,05,angry,normal,02,Dogs are sitting by the door,01,24,female
03-01-05-01-02-02-24.wav,data\Actor_24\03-01-05-01-02-02-24.wav,03,01,05,angry,normal,02,Dogs are sitting by the door,02,24,female
03-01-05-02-01-01-24.wav,data\Actor_24\03-01-05-02-01-01-24.wav,03,01,05,angry,strong,01,Kids are talking by the door,01,24,female
03-01-05-02-01-02-24.wav,data\Actor_24\03-01-05-02-01-02-24.wav,03,01,05,angry,strong,01,Kids are talking by the door,02,24,female
03-01-05-02-02-01-24.wav,data\Actor_24\03-01-05-02-02-01-24.wav,03,01,05,angry,strong,02,Dogs are sitting by the door,01,24,female
03-01-05-02-02-02-24.wav,data\Actor_24\03-01-05-02-02-02-24.wav,03,01,05,angry,strong,02,Dogs are sitting by the door,02,24,female
03-01-06-01-01-01-24.wav,data\Actor_24\03-01-06-01-01-01-24.wav,03,01,06,fearful,normal,01,Kids are talking by the door,01,24,female
03-01-06-01-01-02-24.wav,data\Actor_24\03-01-06-01-01-02-24.wav,03,01,06,fearful,normal,01,Kids are talking by the door,02,24,female
03-01-06-01-02-01-24.wav,data\Actor_24\03-01-06-01-02-01-24.wav,03,01,06,fearful,normal,02,Dogs are sitting by the door,01,24,female
03-01-06-01-02-02-24.wav,data\Actor_24\03-01-06-01-02-02-24.wav,03,01,06,fearful,normal,02,Dogs are sitting by the door,02,24,female
03-01-06-02-01-01-24.wav,data\Actor_24\03-01-06-02-01-01-24.wav,03,01,06,fearful,strong,01,Kids are talking by the door,01,24,female
03-01-06-02-01-02-24.wav,data\Actor_24\03-01-06-02-01-02-24.wav,03,01,06,fearful,strong,01,Kids are talking by the door,02,24,female
03-01-06-02-02-01-24.wav,data\Actor_24\03-01-06-02-02-01-24.wav,03,01,06,fearful,strong,02,Dogs are sitting by the door,01,24,female
03-01-06-02-02-02-24.wav,data\Actor_24\03-01-06-02-02-02-24.wav,03,01,06,fearful,strong,02,Dogs are sitting by the door,02,24,female
03-01-07-01-01-01-24.wav,data\Actor_24\03-01-07-01-01-01-24.wav,03,01,07,disgust,normal,01,Kids are talking by the door,01,24,female
03-01-07-01-01-02-24.wav,data\Actor_24\03-01-07-01-01-02-24.wav,03,01,07,disgust,normal,01,Kids are talking by the door,02,24,female
03-01-07-01-02-01-24.wav,data\Actor_24\03-01-07-01-02-01-24.wav,03,01,07,disgust,normal,02,Dogs are sitting by the door,01,24,female
03-01-07-01-02-02-24.wav,data\Actor_24\03-01-07-01-02-02-24.wav,03,01,07,disgust,normal,02,Dogs are sitting by the door,02,24,female
03-01-07-02-01-01-24.wav,data\Actor_24\03-01-07-02-01-01-24.wav,03,01,07,disgust,strong,01,Kids are talking by the door,01,24,female
03-01-07-02-01-02-24.wav,data\Actor_24\03-01-07-02-01-02-24.wav,03,01,07,disgust,strong,01,Kids are talking by the door,02,24,female
03-01-07-02-02-01-24.wav,data\Actor_24\03-01-07-02-02-01-24.wav,03,01,07,disgust,strong,02,Dogs are sitting by the door,01,24,female
03-01-07-02-02-02-24.wav,data\Actor_24\03-01-07-02-02-02-24.wav,03,01,07,disgust,strong,02,Dogs are sitting by the door,02,24,female
